regi_ts,user_id,regi_geo,is_verified,pageviews,follows,likes,reblogs,original_posts,searches,unfollows,received_engagments,regi_device,regi_source
1441134595,1674,DE,0,3,0,0,0,0,9,0,0,android,none
1441134614,1675,KR,0,4,0,0,0,0,40,0,0,android,none
1441134631,1676,FR,0,1,0,0,0,0,2,0,0,iphone,none
1441134653,1677,GB,0,1,1,0,0,0,0,0,0,iphone,none
1441134679,1678,CA,0,1,0,0,0,0,4,0,0,iphone,none
1441134703,1679,TR,0,2,26,0,1,0,2,0,0,android,none
1441134723,1680,BR,0,1,0,0,0,0,0,0,0,iphone,none
1441134766,1681,NL,0,2,0,0,0,0,0,0,0,iphone,none
1441134786,1682,BR,0,3,7,1,0,1,0,0,0,android,none
1441134806,1683,AT,0,3,0,0,0,0,0,0,0,android,none
1441134827,1684,,0,0,0,0,0,0,0,0,0,android,none
1441134866,1685,ES,0,2,0,0,0,0,6,0,0,android,none
1441134884,1686,CH,1,8,0,0,0,0,4,0,0,iphone,none
1441134949,1687,US,0,1,0,0,0,0,27,0,0,web,home_signup
1441134965,1688,DZ,1,24,10,2,0,0,0,0,1,web,login
1441134986,1689,DE,0,0,0,0,0,0,0,0,0,android,none
1441135007,1690,US,1,26,65,5,17,0,0,0,0,web,login
1441135045,1691,DE,0,6,0,0,0,3,0,0,0,android,none
1441135074,1692,US,0,2,19,1,10,0,4,0,0,iphone,none
1441135088,1693,PL,1,16,23,25,0,0,0,1,0,web,login
1441135108,1694,TR,0,0,0,0,0,1,0,0,0,api,none
1441135151,1695,GB,1,2,7,0,0,0,1,0,0,iphone,none
1441135168,1696,US,1,1,9,0,0,0,0,0,0,web,home_signup
1441135192,1697,DE,1,8,6,2,6,0,0,0,0,web,login
1441135223,1698,MF,0,1,0,0,0,0,0,0,0,iphone,none
1441135238,1699,US,0,1,0,0,0,0,0,0,0,iphone,none
1441135259,1700,US,0,0,0,0,0,0,0,0,0,android,none
1441135285,1701,BD,1,2,0,0,0,0,2,0,0,web,login
1441135302,1702,GB,0,0,0,0,0,0,0,0,0,iphone,none
1441135337,1703,BE,1,1,0,0,0,0,0,0,0,iphone,none
1441135354,1704,CR,0,12,8,0,0,0,0,4,0,web,login
1441135377,1705,BR,0,8,17,2,0,1,0,7,2,web,login
1441135400,1706,ID,0,1,0,0,170,0,0,0,0,web,login
1441135420,1707,FR,0,1,1,0,0,0,4,0,0,android,none
1441135438,1708,NL,0,1,0,0,0,0,0,0,0,web,no_referer
1441135458,1709,AE,1,5,0,0,0,1,0,0,0,web,no_referer
1441135506,1710,,0,0,0,0,0,0,0,0,0,android,none
1441135525,1711,IT,0,2,1,5,0,0,5,0,0,iphone,none
1441135541,1712,NL,1,5,0,0,0,1,0,0,0,web,no_referer
1441135564,1713,SE,0,8,8,0,1,0,5,4,0,web,no_referer
1441135582,1714,BR,0,2,2,0,0,0,2,0,0,web,login
1441135601,1715,,0,0,1,0,0,0,0,0,0,web,login
1441135622,1716,GB,0,2,21,0,0,2,5,0,0,iphone,none
1441135642,1717,GB,0,0,0,0,0,0,0,0,0,api,none
1441135664,1718,US,0,2,0,0,0,0,2,0,0,web,login
1441135708,1719,KW,0,4,0,0,0,0,0,0,0,android,none
1441135729,1720,CA,1,2,0,0,0,1,0,0,0,web,login
1441135768,1721,GB,0,2,6,0,0,0,0,0,0,web,login
1441135787,1722,RU,0,0,1,0,0,0,0,0,0,web,login
1441135811,1723,GB,0,0,3,0,0,0,0,1,0,web,login
1441135828,1724,US,0,0,0,0,0,0,0,0,0,iphone,none
1441135844,1725,TR,0,5,0,0,0,0,23,0,0,android,none
1441135868,1726,US,0,1,0,0,0,0,12,0,0,android,none
1441135895,1727,IT,0,4,0,0,0,0,34,0,0,iphone,none
1441135912,1728,EG,0,2,8,1,0,0,0,0,0,android,none
1441135952,1729,ID,0,0,0,0,165,0,0,0,0,web,login
1441135972,1730,NL,1,6,0,0,0,1,0,0,0,web,no_referer
1441135997,1731,US,1,3,0,0,0,0,0,0,0,web,no_referer
1441136014,1732,TR,0,3,16,1,0,0,3,2,0,android,none
1441136028,1733,DE,1,2,1,0,0,1,0,0,1,iphone,none
1441136049,1734,PS,1,2,8,2,1,0,0,0,0,android,none
1441136068,1735,RU,0,1,0,0,0,1,0,0,0,android,none
1441136088,1736,US,0,2,0,0,0,0,2,0,0,web,login
1441136107,1737,IE,1,2,6,1,4,1,3,0,0,iphone,none
1441136125,1738,BR,0,0,0,0,0,0,0,0,0,android,none
1441136151,1739,PE,0,1,0,0,0,0,3,0,0,android,none
1441136167,1740,PE,0,27,12,6,0,1,2,0,0,web,follow
1441136194,1741,ID,0,1,0,1,250,0,2,0,0,web,login
1441136207,1742,GB,1,8,39,1,0,1,0,1,0,iphone,none
1441136248,1743,US,0,3,19,7,1,2,0,0,1,iphone,none
1441136283,1744,US,0,10,11,0,0,1,64,2,0,web,web_google
1441136306,1745,US,1,74,40,63,104,0,184,1,0,web,login
1441136325,1746,RU,0,4,5,2,0,4,0,0,0,iphone,none
1441136346,1747,US,0,1,1,0,0,0,6,0,0,web,iframe_follow
1441136367,1748,TR,0,2,6,0,0,0,0,0,0,web,login
1441136386,1749,US,1,1,0,0,0,0,0,0,0,web,login
1441136405,1750,TR,0,2,30,0,0,0,0,0,0,android,none
1441136425,1751,GB,0,2,1,0,0,0,3,0,0,iphone,none
1441136447,1752,SE,0,10,11,6,0,1,9,8,0,iphone,none
1441136469,1753,IT,0,0,0,0,0,0,0,0,0,iphone,none
1441136487,1754,MV,0,1,1,0,0,0,0,0,0,iphone,none
1441136504,1755,US,0,1,2,0,0,0,1,0,0,iphone,none
1441136526,1756,FR,0,1,0,0,0,0,1,0,0,iphone,none
1441136610,1757,GB,0,0,0,0,0,0,0,0,0,iphone,none
1441136636,1758,BR,0,0,1,0,0,1,0,0,0,web,login
1441136662,1759,BR,0,0,0,0,0,0,0,0,0,android,none
1441136704,1760,ES,0,2,5,1,0,0,0,0,0,android,none
1441136726,1761,EC,1,11,6,0,0,1,0,0,0,web,login
1441136741,1762,SA,0,1,0,0,0,0,0,0,0,iphone,none
1441136762,1763,GB,0,6,0,0,0,0,0,0,0,iphone,none
1441136803,1764,ES,0,1,0,0,0,0,2,0,0,android,none
1441136825,1765,US,0,2,0,0,0,0,0,0,0,iphone,none
1441136870,1766,US,0,1,1,0,0,0,0,0,0,web,login
1441136888,1767,RO,0,3,0,0,0,0,0,0,0,android,none
1441136913,1768,US,0,1,2,0,0,0,5,0,0,android,none
1441136934,1769,US,0,1,0,0,0,0,0,0,0,iphone,none
1441136969,1770,GB,0,3,1,0,0,0,2,0,0,web,web_google
1441136990,1771,US,0,20,25,12,0,2,4,0,0,web,login
1441137009,1772,DE,1,7,1,0,0,1,0,0,0,web,teaser
1441137034,1773,US,0,1,1,0,0,0,0,0,0,web,login
1441137060,1774,NL,0,2,3,0,0,0,5,1,0,android,none
1441137081,1775,CA,0,5,0,0,0,0,5,0,0,android,none
1441137101,1776,GB,1,13,6,0,0,0,6,0,1,web,login
1441137119,1777,DE,0,1,0,0,0,0,0,0,0,android,none
1441137140,1778,US,0,2,2,0,0,0,0,2,0,iphone,none
1441137157,1779,ID,0,1,0,0,168,0,0,0,0,web,no_referer
1441137176,1780,US,1,1,14,0,0,0,0,0,0,web,login
1441137203,1781,NO,0,1,9,21,12,0,7,0,1,android,none
1441137227,1782,GB,1,9,6,0,1,4,0,0,2,web,iframe_follow
1441137252,1783,US,1,0,0,0,0,0,0,0,0,web,web_google
1441137279,1784,KW,0,4,7,0,0,0,10,1,0,android,none
1441137301,1785,FR,1,0,1,1,0,0,0,0,0,web,tumblelog_reblog
1441137322,1786,KR,0,1,0,0,0,0,0,0,0,android,none
1441137366,1787,DE,0,2,1,0,0,0,0,0,0,web,login
1441137381,1788,US,0,1,0,0,0,0,0,0,0,android,none
1441137402,1789,PA,0,0,2,0,0,0,0,0,0,web,iframe_follow
1441137433,1790,AR,0,0,1,0,0,2,0,0,0,web,login
1441137451,1791,GB,0,1,0,0,0,0,0,0,0,web,tumblelog_reblog
1441137469,1792,JO,1,5,0,1,0,2,0,0,0,iphone,none
1441137497,1793,GE,1,6,5,0,0,0,4,0,0,web,no_referer
1441137521,1794,TR,1,12,1,1,0,1,0,0,2,web,teaser
1441137548,1795,PL,0,1,0,0,0,0,21,0,0,android,none
1441137566,1796,GB,0,0,31,0,0,0,0,0,0,iphone,none
1441137585,1797,US,1,4,1,5,0,0,2,0,1,iphone,none
1441137607,1798,ID,0,1,0,0,0,0,2,0,0,android,none
1441137620,1799,SE,0,1,0,0,0,0,0,0,0,web,login
1441137643,1800,AT,0,3,0,8,0,0,2,0,0,android,none
1441137662,1801,MX,0,2,1,1,0,0,5,0,0,android,none
1441137680,1802,AR,0,2,6,2,0,0,0,0,0,web,login
1441137694,1803,ES,0,1,1,0,0,0,0,1,0,android,none
1441137721,1804,US,0,0,0,0,0,0,0,0,0,iphone,none
1441137740,1805,GB,0,1,0,0,0,0,0,0,0,android,none
1441137763,1806,PT,1,42,45,0,39,0,33,1,0,web,login
1441137786,1807,US,1,7,8,0,0,2,2,3,0,web,other
1441137805,1808,TR,0,32,2,0,0,0,15,1,0,web,login
1441137822,1809,BR,0,2,3,1,0,0,5,0,0,android,none
1441137846,1810,FR,0,0,0,0,0,0,0,0,0,iphone,none
1441137861,1811,ID,0,0,0,0,158,0,0,0,0,web,login
1441137876,1812,US,0,0,2,10,0,0,0,0,0,android,none
1441137902,1813,US,0,1,0,0,0,0,14,0,0,iphone,none
1441137973,1814,US,0,0,1,0,0,0,0,0,0,android,none
1441137989,1815,DE,1,1,1,0,0,0,0,0,0,web,no_referer
1441138014,1816,,0,0,0,0,0,0,0,0,0,android,none
1441138035,1817,IT,0,0,2,0,0,0,0,0,0,web,teaser
1441138059,1818,NL,1,7,0,0,0,1,0,0,0,web,no_referer
1441138078,1819,US,0,2,31,4,0,0,0,0,0,iphone,none
1441138102,1820,ES,0,2,0,0,0,0,2,0,0,android,none
1441138122,1821,US,1,6,3,0,1,0,4,0,1,web,web_google
1441138141,1822,US,1,4,0,0,0,1,0,0,0,web,web_google
1441138205,1823,TR,0,3,6,0,0,0,2,0,0,android,none
1441138221,1824,MX,0,1,1,0,0,0,6,0,0,android,none
1441138240,1825,TR,0,5,3,0,0,0,4,0,0,iphone,none
1441138261,1826,,0,0,0,0,0,0,0,0,0,web,login
1441138278,1827,NL,1,5,0,0,0,1,0,0,0,web,no_referer
1441138305,1828,ID,1,1,0,0,0,0,0,0,0,iphone,none
1441138325,1829,US,1,14,5,0,0,2,0,5,0,web,no_referer
1441138347,1830,US,0,2,0,1,0,0,6,0,0,iphone,none
1441138391,1831,BG,1,11,10,0,0,1,0,4,0,web,web_google
1441138417,1832,JO,0,10,3,0,0,6,4,0,0,android,none
1441138433,1833,US,1,25,17,0,3,4,13,1,0,web,web_google
1441138452,1834,US,0,3,6,1,0,0,3,0,0,web,web_google
1441138469,1835,US,0,1,0,0,0,0,36,0,0,iphone,none
1441138490,1836,TR,0,7,9,1,0,1,3,0,0,web,iframe_follow
1441138517,1837,GB,0,1,0,4,0,0,3,0,0,iphone,none
1441138536,1838,IN,0,2,0,0,0,1,0,0,0,web,no_referer
1441138576,1839,TR,0,1,0,0,0,0,4,0,0,android,none
1441138596,1840,CL,1,6,7,1,0,0,0,0,0,web,web_google
1441138615,1841,BR,1,4,42,0,0,0,0,1,0,web,no_referer
1441138631,1842,RU,0,1,0,0,0,0,0,0,0,android,none
1441138648,1843,US,0,1,0,0,0,0,10,0,0,iphone,none
1441138680,1844,US,0,0,1,0,0,0,0,0,0,web,follow_page_2
1441138697,1845,CA,0,1,0,0,0,0,12,0,0,iphone,none
1441138720,1846,US,0,3,7,0,0,0,0,1,0,web,no_referer
1441138739,1847,FR,0,1,1,0,0,0,9,0,0,web,login
1441138759,1848,CL,0,2,2,1,0,0,0,0,0,iphone,none
1441138827,1849,DK,0,1,1,0,0,0,0,0,0,iphone,none
1441138851,1850,IN,0,2,0,0,0,0,0,0,0,android,none
1441138873,1851,MX,0,1,1,0,0,0,4,1,0,iphone,none
1441138893,1852,IT,0,2,3,1,0,0,33,0,0,android,none
1441138919,1853,VE,0,3,7,0,0,0,0,1,0,web,login
1441138939,1854,ZA,0,0,0,0,0,0,0,0,0,android,none
1441138957,1855,FR,0,1,0,0,0,0,3,0,0,android,none
1441138977,1856,TR,0,1,1,0,0,0,0,0,0,web,iframe_logo
1441138998,1857,US,1,4,2,0,0,0,2,1,0,iphone,none
1441139017,1858,PL,0,1,4,4,0,0,0,0,0,android,none
1441139037,1859,CL,0,2,10,6,0,0,1,0,0,iphone,none
1441139058,1860,MX,1,2,2,0,0,0,9,0,0,iphone,none
1441139080,1861,ES,0,18,5,1,0,6,0,0,0,web,iframe_follow
1441139104,1862,KR,0,1,1,0,0,0,0,0,0,web,other
1441139126,1863,ID,0,1,0,0,246,0,0,0,0,web,login
1441139151,1864,IT,0,1,0,0,0,0,0,0,0,iphone,none
1441139174,1865,,0,0,0,0,0,0,0,0,0,android,none
1441139190,1866,GG,0,3,0,0,2,0,7,0,0,android,none
1441139210,1867,US,1,1,1,0,0,0,0,0,0,iphone,none
1441139236,1868,GB,0,5,55,3,1,4,0,0,29,iphone,none
1441139255,1869,GB,0,11,7,7,0,3,2,0,0,iphone,none
1441139279,1870,IE,0,0,0,0,0,0,0,0,0,iphone,none
1441139298,1871,ID,0,0,0,0,0,0,0,0,0,web,login
1441139319,1872,US,0,2,1,0,0,0,0,0,0,iphone,none
1441139340,1873,NZ,0,0,0,0,0,0,0,0,0,android,none
1441139353,1874,DE,0,1,1,0,0,0,0,0,0,android,none
1441139382,1875,US,0,1,6,0,0,0,0,0,0,web,follow_page_2
1441139419,1876,CA,1,8,6,0,0,1,0,2,0,web,login
1441139438,1877,ZA,0,2,20,0,0,0,14,0,1,iphone,none
1441139474,1878,MA,0,1,1,0,0,0,13,0,0,web,web_google
1441139495,1879,PL,0,1,1,0,0,0,0,0,0,iphone,none
1441139514,1880,TR,0,5,1,0,0,1,0,0,0,android,none
1441139556,1881,US,0,4,0,4,0,0,6,0,1,android,none
1441139580,1882,BR,0,16,10,0,0,2,9,1,0,web,login
1441139604,1883,US,1,3,5,0,0,0,0,0,0,web,web_google
1441139625,1884,ID,0,3,2,1,250,0,2,0,0,web,login
1441139647,1885,MY,0,4,0,1,0,0,0,0,0,iphone,none
1441139696,1886,IT,0,0,11,2,0,0,0,0,0,web,login
1441139718,1887,TR,0,2,8,12,0,1,0,2,0,android,none
1441139746,1888,TR,0,4,11,0,0,0,0,0,0,android,none
1441139762,1889,US,0,2,1,0,0,0,1,0,0,android,none
1441139783,1890,US,0,1,0,0,0,0,4,0,0,android,none
1441139903,1891,AR,0,2,5,0,0,0,0,1,0,android,none
1441139921,1892,CA,1,0,2,0,0,0,0,0,0,android,none
1441139942,1893,TR,0,4,1,0,0,0,0,0,0,web,no_referer
1441139963,1894,ID,0,0,0,0,216,0,0,0,0,web,no_referer
1441139988,1895,ES,0,0,0,0,0,0,0,0,0,android,none
1441140012,1896,BR,0,3,1,1,0,0,0,0,0,web,login
1441140033,1897,FR,0,0,0,0,0,0,0,0,0,android,none
1441140056,1898,US,0,1,0,0,0,0,0,0,0,web,home_signup
1441140075,1899,RU,0,1,0,0,0,0,0,0,0,android,none
1441140096,1900,NG,0,4,7,0,0,0,8,0,0,android,none
1441140118,1901,PL,0,1,1,0,0,0,0,0,0,web,web_google
1441140137,1902,US,1,4,0,0,0,0,0,0,0,android,none
1441140161,1903,US,0,3,0,0,0,0,4,0,0,android,none
1441140180,1904,US,1,49,125,5,0,3,4,0,20,web,other
1441140220,1905,US,1,5,0,0,0,1,0,0,2,web,login
1441140242,1906,TR,0,5,7,0,0,0,19,0,0,android,none
1441140275,1907,AR,0,2,2,0,0,0,0,0,0,web,follow_page_2
1441140295,1908,BY,0,2,0,0,0,1,0,0,0,android,none
1441140313,1909,DE,0,5,9,36,0,1,2,0,8,android,none
1441140335,1910,US,0,1,0,0,0,0,0,0,0,android,none
1441140347,1911,GB,0,2,1,0,0,3,0,0,0,iphone,none
1441140370,1912,,1,0,0,0,0,0,0,0,0,web,no_referer
1441140395,1913,US,0,1,0,0,0,0,0,0,0,iphone,none
1441140435,1914,GB,0,3,0,0,0,0,2,0,0,iphone,none
1441140460,1915,US,0,3,0,0,0,0,0,0,0,web,login
1441140491,1916,GB,1,9,7,0,0,0,7,0,0,web,other
1441140503,1917,DE,0,1,1,0,0,0,7,0,0,android,none
1441140522,1918,IN,0,5,0,0,0,1,0,0,0,web,other
1441140545,1919,MX,0,3,0,0,1,0,4,0,0,android,none
1441140576,1920,PE,0,1,5,0,0,0,0,0,0,android,none
1441140594,1921,US,0,8,0,0,0,0,0,0,0,web,login
1441140615,1922,US,1,6,1,0,0,0,3,0,0,iphone,none
1441140655,1923,TR,0,1,0,0,0,0,0,0,0,android,none
1441140689,1924,TR,0,2,5,1,0,0,0,0,0,android,none
1441140707,1925,GB,1,7,5,0,0,0,3,0,0,iphone,none
1441140726,1926,BE,1,10,6,1,0,2,2,1,0,web,login
1441140744,1927,IT,0,3,4,0,0,0,9,4,0,android,none
1441140786,1928,DE,1,1,0,0,0,1,0,0,0,android,none
1441140803,1929,,0,0,0,0,0,0,0,0,0,android,none
1441140864,1930,ID,0,6,20,0,0,0,11,0,0,android,none
1441140881,1931,GB,1,18,3,0,0,10,0,1,0,web,follow_page_2
1441140921,1932,SK,1,1,8,1,0,0,0,2,0,web,web_facebook
1441140942,1933,RO,0,3,20,2,1,0,0,3,0,android,none
1441140991,1934,TR,1,49,9,12,0,0,0,3,0,web,login
1441141029,1935,UA,0,5,0,0,0,0,0,0,0,android,none
1441141052,1936,HK,0,6,0,0,0,0,11,0,0,android,none
1441141071,1937,US,0,3,0,0,0,0,1,0,0,iphone,none
1441141094,1938,GB,0,1,0,0,0,0,2,0,0,android,none
1441141116,1939,US,1,23,4,0,0,1,19,0,0,web,no_referer
1441141151,1940,US,0,1,0,0,0,0,0,0,0,web,web_google
1441141170,1941,US,1,1,0,0,0,0,0,0,0,web,login
1441141192,1942,ID,0,0,0,0,191,0,0,0,0,web,no_referer
1441141211,1943,CO,0,1,14,1,0,0,0,0,0,web,web_google
1441141238,1944,MX,0,2,13,1,0,1,1,0,2,android,none
1441141256,1945,LV,0,2,0,0,0,5,0,0,0,android,none
1441141277,1946,US,0,2,0,0,0,0,22,0,0,android,none
1441141294,1947,,0,0,0,0,0,0,0,0,0,android,none
1441141315,1948,US,0,1,0,0,0,0,0,0,0,iphone,none
1441141333,1949,US,1,9,12,0,0,0,20,1,0,web,login
1441141355,1950,US,1,1,0,0,0,0,0,0,0,android,none
1441141379,1951,US,0,1,0,0,0,0,0,0,0,android,none
1441141394,1952,MX,0,1,1,0,0,0,1,0,0,iphone,none
1441141412,1953,CA,1,1,1,0,0,0,0,0,0,iphone,none
1441141438,1954,,0,0,0,0,0,0,0,0,0,android,none
1441141510,1955,IE,0,2,2,0,0,0,0,0,0,iphone,none
1441141534,1956,US,0,3,12,0,0,0,0,0,0,web,login
1441141554,1957,,0,0,0,0,0,0,0,0,0,android,none
1441141615,1958,US,1,10,20,1,0,0,3,0,0,web,other
1441141660,1959,US,1,27,2,0,5,0,2,0,1,web,login
1441141681,1960,TR,0,2,0,0,0,0,4,0,0,android,none
1441141707,1961,US,1,2,1,0,0,0,0,0,0,web,web_google
1441141723,1962,MX,0,3,2,1,0,2,0,0,0,android,none
1441141747,1963,,0,0,0,0,0,0,0,0,0,android,none
1441141767,1964,CL,1,3,12,0,0,0,0,0,0,web,no_referer
1441141788,1965,MX,0,2,1,0,0,1,0,1,0,android,none
1441141807,1966,US,0,4,0,0,0,0,9,0,0,web,login
1441141851,1967,DE,1,7,4,0,0,0,25,2,0,iphone,none
1441141870,1968,SA,0,2,1,0,0,0,11,0,0,web,web_google
1441141889,1969,DE,0,1,0,0,0,0,0,0,0,android,none
1441141910,1970,,0,0,0,0,0,0,0,0,0,android,none
1441141935,1971,PR,0,6,0,0,0,0,0,0,0,android,none
1441141958,1972,GB,0,1,2,0,0,0,5,0,0,android,none
1441141985,1973,CA,0,3,0,0,0,1,1,0,0,iphone,none
1441142003,1974,,1,0,0,0,0,0,0,0,0,android,none
1441142031,1975,US,0,1,0,0,0,0,0,0,0,iphone,none
1441142054,1976,TR,0,2,0,0,0,1,0,0,0,android,none
1441142071,1977,GB,1,7,15,0,5,5,3,0,4,iphone,none
1441142111,1978,SE,0,1,1,0,0,0,0,0,0,web,login
1441142128,1979,MX,0,14,10,0,0,0,14,1,0,android,none
1441142148,1980,US,0,2,0,0,0,0,0,0,0,android,none
1441142170,1981,US,0,3,0,0,0,0,0,0,0,iphone,none
1441142220,1982,US,1,3,0,0,0,0,1,0,0,android,none
1441142316,1983,TR,0,1,24,0,0,0,0,0,0,web,login
1441142339,1984,BR,1,3,3,0,0,1,3,0,0,android,none
1441142357,1985,US,1,12,0,0,0,0,2,0,0,web,no_referer
1441142372,1986,TR,1,4,0,0,0,0,0,0,0,android,none
1441142397,1987,AT,0,1,0,0,0,0,3,0,0,iphone,none
1441142418,1988,US,0,1,13,38,4,0,22,0,0,iphone,none
1441142438,1989,ES,0,1,0,0,0,0,0,0,0,android,none
1441142457,1990,BR,0,1,4,0,0,0,0,0,0,iphone,none
1441142482,1991,DE,1,1,5,5,0,2,0,0,0,iphone,none
1441142504,1992,HK,1,2,0,0,0,0,0,0,0,android,none
1441142526,1993,RU,0,1,0,0,0,0,5,0,0,iphone,none
1441142566,1994,PT,0,5,11,0,11,0,7,1,1,android,none
1441142585,1995,NO,1,2,2,0,0,0,2,0,0,web,login
1441142615,1996,GB,0,7,1,6,0,0,17,0,0,iphone,none
1441142632,1997,SA,0,2,4,5,0,1,1,0,0,android,none
1441142655,1998,BR,0,3,1,0,0,0,0,0,0,android,none
1441142672,1999,GB,0,0,1,0,0,0,0,0,0,android,none
1441142707,2000,MA,0,3,6,4,0,0,3,0,0,web,no_referer
1441142741,2001,GB,0,0,0,0,0,0,0,0,0,android,none
1441142760,2002,US,0,3,1,0,0,0,6,1,0,android,none
1441142801,2003,ES,1,1,1,0,0,0,0,0,0,web,no_referer
1441142823,2004,VE,0,1,7,0,0,0,0,0,0,web,follow_page_2
1441142844,2005,US,0,2,3,0,0,0,1,0,0,iphone,none
1441142940,2006,,0,0,0,0,0,0,0,0,0,android,none
1441142960,2007,US,1,17,2,0,0,3,5,0,0,web,other
1441142984,2008,TR,0,10,21,0,5,1,2,2,5,android,none
1441143007,2009,ID,0,1,1,0,247,0,0,0,0,web,no_referer
1441143027,2010,BR,1,10,6,0,0,3,0,6,0,web,login
1441143042,2011,IN,0,2,7,1,0,0,4,0,0,android,none
1441143123,2012,IT,0,2,47,0,0,0,3,0,0,android,none
1441143147,2013,US,0,1,1,4,0,0,0,0,0,iphone,none
1441143162,2014,US,1,0,1,0,0,0,0,0,0,web,login
1441143186,2015,IE,0,1,6,2,0,0,0,0,0,iphone,none
1441143210,2016,IT,1,1,0,0,0,0,7,0,0,iphone,none
1441143231,2017,KR,0,2,3,0,0,0,7,3,0,iphone,none
1441143251,2018,IE,0,0,0,0,0,0,0,0,0,web,web_google
1441143276,2019,US,1,29,11,0,2,0,31,1,0,web,no_referer
1441143300,2020,DE,0,0,0,0,0,0,0,0,0,android,none
1441143321,2021,ID,0,1,1,0,247,0,0,0,0,web,login
1441143351,2022,UY,0,3,0,0,0,0,27,0,0,android,none
1441143367,2023,BR,0,1,5,22,0,0,41,0,0,android,none
1441143388,2024,,0,0,0,0,0,0,0,0,0,android,none
1441143404,2025,US,0,1,0,0,0,0,11,0,0,web,login
1441143418,2026,BR,0,4,5,3,0,0,8,0,0,iphone,none
1441143440,2027,US,0,3,5,4,0,0,0,0,0,android,none
1441143462,2028,HU,0,2,1,0,0,0,0,1,0,iphone,none
1441143482,2029,CA,0,12,1,4,1,3,1,0,1,iphone,none
1441143527,2030,FR,0,6,9,0,0,0,14,1,0,web,no_referer
1441143547,2031,US,0,8,1,1,0,2,0,1,0,android,none
1441143577,2032,US,0,3,1,0,0,2,1,0,0,android,none
1441143590,2033,US,1,1,1,0,0,0,5,0,0,web,web_google
1441143611,2034,US,0,4,0,0,0,0,0,0,0,iphone,none
1441143629,2035,US,0,6,10,0,1,0,1,0,0,iphone,none
1441143642,2036,NO,0,5,2,0,0,0,0,1,0,iphone,none
1441143666,2037,US,0,1,0,0,0,0,1,0,0,iphone,none
1441143688,2038,GB,0,4,4,0,0,0,2,0,0,web,web_google
1441143734,2039,GB,0,2,2,7,1,0,2,0,0,iphone,none
1441143757,2040,US,0,1,0,0,0,0,4,0,0,android,none
1441143782,2041,US,0,7,27,0,11,0,60,0,1,android,none
1441143826,2042,IT,0,1,0,0,0,0,0,0,0,android,none
1441143847,2043,,0,0,0,0,0,0,0,0,0,android,none
1441143869,2044,BR,0,9,16,13,0,3,14,0,0,android,none
1441143894,2045,GB,0,1,5,5,0,0,1,0,0,android,none
1441143912,2046,GB,0,1,5,0,0,0,2,0,0,iphone,none
1441143936,2047,IS,1,4,0,0,0,1,0,0,1,iphone,none
1441143952,2048,BR,0,1,8,0,0,0,2,0,0,android,none
1441143978,2049,US,0,10,1,0,0,0,11,1,0,iphone,none
1441144002,2050,VU,1,2,0,0,0,0,0,0,0,web,no_referer
1441144023,2051,CH,1,0,2,1,0,0,0,0,0,web,follow_page_2
1441144049,2052,CA,0,5,0,0,0,1,0,0,0,android,none
1441144093,2053,RU,0,2,0,0,0,0,1,0,0,android,none
1441144120,2054,US,0,1,9,0,0,0,2,0,0,web,no_referer
1441144163,2055,GB,0,19,0,0,0,13,0,0,0,web,other
1441144207,2056,RU,0,3,1,0,0,0,1,1,0,web,login
1441144226,2057,MX,0,1,0,0,0,0,0,0,0,android,none
1441144241,2058,HK,0,1,1,0,0,0,0,0,0,web,follow
1441144273,2059,IT,0,0,7,0,0,0,0,0,1,android,none
1441144293,2060,CO,0,0,7,0,0,0,0,0,0,android,none
1441144310,2061,CO,0,4,1,0,0,0,0,0,0,web,login
1441144329,2062,US,0,1,0,0,0,0,0,0,0,iphone,none
1441144352,2063,MX,0,0,0,0,0,0,0,0,0,android,none
1441144369,2064,IL,1,13,29,106,0,0,0,0,0,web,no_referer
1441144387,2065,US,0,5,47,11,0,0,15,4,0,iphone,none
1441144428,2066,US,0,1,0,0,0,0,0,0,0,iphone,none
1441144450,2067,US,1,1,0,0,0,0,0,0,0,web,no_referer
1441144472,2068,US,0,0,2,0,0,0,0,0,0,iphone,none
1441144505,2069,,0,0,0,0,0,0,0,0,0,android,none
1441144531,2070,BR,0,1,2,0,0,0,0,0,0,web,follow_page_2
1441144558,2071,US,0,7,2,0,0,0,6,0,1,iphone,none
1441144574,2072,US,0,1,0,0,0,0,0,0,0,iphone,none
1441144589,2073,IT,0,2,5,0,0,0,9,0,0,android,none
1441144608,2074,US,1,1,1,0,0,0,0,0,0,web,home_signup
1441144655,2075,IT,0,4,2,0,0,0,5,1,0,iphone,none
1441144680,2076,HR,0,3,0,0,0,0,113,0,0,android,none
1441144722,2077,CA,0,4,0,0,0,0,1,0,0,android,none
1441144739,2078,US,0,1,1,0,0,0,1,0,0,iphone,none
1441144760,2079,KR,0,1,1,0,0,0,0,0,0,android,none
1441144777,2080,GB,0,1,0,0,0,0,0,0,0,android,none
1441144826,2081,US,0,1,0,0,0,0,0,0,0,iphone,none
1441144850,2082,US,0,1,1,0,0,0,0,0,0,web,follow_page_2
1441144880,2083,AL,0,0,0,0,0,0,0,0,0,web,login
1441144903,2084,ID,0,1,1,0,247,0,0,0,0,web,login
1441144929,2085,BR,0,2,7,2,4,0,0,0,0,iphone,none
